Refno Claim,Claim Registration Date,Repair Date,Repairing Dealer,State,Job Number,Vehicle Marketing Type,Product Id,Causal Part Number,Causal Part Name,Function Group 4 Digits,Fgrp 4 Digits Description,Chassis Number,Vehicle Registration Number,Vehicle Mileage On Claim (km),Number OfRepairs,Total Labor Payment Local,Total Material Payment Local,Total Other Payment Local,Total Payment Local,Total_Payment,Company,Delivery Importer,Credit Date,Debit Code,Credit Period,Model_,Year
124635,40402,4/08/2010,600828,SA,7,FM9  64R,129806,20806451,"CYLINDER, ASSY, CLUTCH",4312,HOUSING; CLUTCH CASING,129806,1CSL572,196759,0,0,0,0,1194.06,0,VTC,7830,40409,9,40391,FM9,2010
124636,40402,10/08/2010,600828,SA,1,FH13 64T,131324,20972222,"UNIT INJECTOR, E3.18 9,5X17",2374,UNIT INJECTOR SYSTEM,131324,1DAO251,409506,1,550.8,1938.61,0,2489.41,2489.41,VTC,7830,40409,9,40391,FH13,2010
1395,40402,4/08/2010,482666,VIC,1,FH16 64T,129932,21076114,EXHAUST PRESSURE GOVERNOR,2538,EXHAUST PRESSURE GOVERNOR,129932,WCM185,628754,1,86,1916.69,0,2002.69,2002.69,VTC,7830,40409,9,40391,FH16,2010
1395,40402,4/08/2010,482666,VIC,2,FH16 64T,129932,85003231,"CHARGE AIR COOLER, EXCH, WITH 2 NYLON WASHERS",2651,CHARGE AIR COOLER,129932,WCM185,628754,1,473,2520,0,2993,2993,VTC,7830,40409,9,40391,FH16,2010
401230,40402,3/08/2010,542457,WA,1,FEE7 64R,131869,20939528,BELT TENSIONER,2639,MISCELLANEOUS,512234,TOW204,189723,1,59.4,381.22,0,440.62,440.62,VTC,7830,40409,9,40391,FEE7,2010
401237,40402,30/07/2010,542457,WA,1,FH16 64T,130742,20545485,"DIAPHRAGM, DIFF. LOCK",4684,"CONTROL CYLINDER; CONTROL CYLINDER, PARTS",130742,VV50IB,429154,1,188.1,78.92,0,267.02,267.02,VTC,7830,40409,9,40391,FH16,2010
401238,40402,9/08/2010,542457,WA,2,FH13 64T,129684,21121525,"COVER, COOLANT DUCT, WITH SEAL",2129,MISCELLANEOUS,129684,VV61HC,693165,0,0,0,0,567.07,0,VTC,7830,40409,9,40391,FH13,2010
7910468,40402,6/08/2010,93351,QLD,1,FM13 64T,129557,21121525,"COVER, COOLANT DUCT, WITH SEAL",2129,MISCELLANEOUS,129557,UUW761,546767,1,675,913.3,0,1588.3,1588.3,VTC,7830,40409,9,40391,FM13,2010
7910491,40402,28/06/2010,92197,SA,2,FM13 64T,129361,20806451,"CYLINDER, ASSY, CLUTCH",4312,HOUSING; CLUTCH CASING,129361,UUL572,241512,0,0,0,0,38.22,0,VTC,7830,40409,9,40391,FM13,2010
7910494,40402,4/08/2010,490233,QLD,1,FH13 64T,131211,20981227,"FAN, ER175 + TR750KSR",2631,FAN,131211,WNH830,447229,1,200,1295.45,0,1495.45,1495.45,VTC,7830,40409,9,40391,FH13,2010
7910497,40402,10/07/2010,92197,SA,1,FH16 64T,129327,85113628,TIMING GEAR PLATE,2151,TIMING GEAR CASING,129327,VV53HC,662776,1,0,1474.45,2694.5,3592.95,4168.95,VTC,7830,40409,9,40391,FH16,2010
7910497,40402,10/07/2010,92197,SA,2,FH16 64T,129327,21282708,"ROCKER ARM, INLET",2145,ROCKER ARM,129327,VV53HC,662776,1,0,2186.99,595,2366.99,2781.99,VTC,7830,40409,9,40391,FH16,2010
7910497,40402,10/07/2010,92197,SA,3,FH16 64T,129327,20791305,"SEALING RING, RADIAL, SHAFT DIA 95",4313,SHAFT; BEARING,129327,VV53HC,662776,1,0,140.54,110.5,251.04,251.04,VTC,7830,40409,9,40391,FH16,2010
7910497,40402,10/07/2010,92197,SA,6,FH16 64T,129327,20806451,"CYLINDER, ASSY, CLUTCH",4312,HOUSING; CLUTCH CASING,129327,VV53HC,662776,0,0,0,0,1133.53,0,VTC,7830,40409,9,40391,FH16,2010
124648,40403,12/08/2010,600828,SA,1,FH13 64T,129937,21260406,"BELT TENSIONER, 10K, D=74, L=90, T=41NM",2634,FAN DRIVE,129937,1CSV269,394470,1,86.4,504.89,0,591.29,591.29,VTC,7830,40409,9,40391,FH13,2010
112788,40406,11/08/2010,92767,WA,1,FES7 62R,459739,20939171,"FLAP, BRAKE FLAP",2539,MISCELLANEOUS,459739,BA23VN,341284,1,353.6,2108.76,0,2462.36,2462.36,VTC,7830,40409,9,40391,FES7,2010
16238,40406,14/08/2010,52589,SA,1,FH13 64T,126554,1676400,"EXPANSION TANK, (FH)",2612,EXPANSION TANK,129870,WHP986,564934,1,62.41,348.79,0,411.2,411.2,VTC,7830,40409,9,40391,FH13,2010
7910571,40406,13/08/2010,92197,SA,1,FM13 64T,131599,20538793,"SEALING STRIP, VALVE COVER",2116,GASKET FOR COVER CASING,131599,XAV048,78486,1,54,101,0,155,155,VTC,7830,40409,9,40391,FM13,2010
112821,40408,17/08/2010,92767,WA,1,FM9  64R,129040,20817637,"COVER, CONTROL UNIT",4326,"GEARBOX COVER, COMPLETE",129040,AR04AM,128340,1,176.8,0,0,176.8,176.8,VTC,7830,40409,9,40391,FM9,2010
112821,40408,17/08/2010,92767,WA,2,FM9  64R,129040,20814604,"CONTROL UNIT, 50V MIN ""A"", COMPLETE",2841,ELECTRONIC CONTROL UNIT,129040,AR04AM,128340,1,41.6,0,0,41.6,41.6,VTC,7830,40409,9,40391,FM9,2010
124692,40408,16/08/2010,600828,SA,4,FH16 84T,130836,21155561,"BELT TENSIONER, 10PK, DOB=79.5, L95",2634,FAN DRIVE,130836,1CXD780,331237,1,64.8,336.69,0,401.49,401.49,VTC,7830,40409,9,40391,FH16,2010
124692,40408,16/08/2010,600828,SA,5,FH16 84T,130836,20747516,IDLER PULLEY,2158,TENSIONER,130836,1CXD780,331237,1,64.8,210.65,0,275.45,275.45,VTC,7830,40409,9,40391,FH16,2010
124696,40408,13/08/2010,600828,SA,4,FEE7 64R,517062,20801083,"COMPANION FLANGE, ASSY, OUTPUT SHAFT",4659,MISCELLANEOUS,517062,1CYD120,264609,1,216,319.08,0,535.08,535.08,VTC,7830,40409,9,40391,FEE7,2010
16240,40408,17/08/2010,52589,SA,1,FH13 64T,129870,21312238,"CHARGE AIR HOSE, HOT SIDE",2652,CHARGE AIR COOLER CONNECTION,129870,WHP986,566289,1,179.43,117.77,0,297.2,297.2,VTC,7830,40409,9,40391,FH13,2010
7910665,40408,18/08/2010,511728,NSW,1,FH13 64T,131087,20777233,"COVER, CRANKSHAFT",2167,CRANKSHAFT SEAL,131087,?,354340,1,455.8,600.07,0,1055.87,1055.87,VTC,7830,40409,9,40391,FH13,2010
7910706,40408,6/08/2010,70287,WA,3,FH16 64T,130722,20429993,"PASS-THROUGH CONNECTION, INJECTOR HARNESS",2849,MISCELLANEOUS,130722,SB35BJ,345553,1,85,150.54,0,235.54,235.54,VTC,7830,40409,9,40391,FH16,2010
7910721,40408,4/08/2010,480277,TA,2,FM13 64R,130115,20549855,"RADIATOR HOSE, HOT SIDE",2615,RADIATOR HOSE,130115,WEJ960,296000,1,63,113.32,0,176.32,176.32,VTC,7830,40409,9,40391,FM13,2010
7908282,40345,7/06/2010,93351,QLD,3,FM9  84R,128907,8394848,?,4370,"AUTOMATIC, TRANSMISSION (HYDROMECHANICAL)",128907,UUL552,177670,1,0,170.62,0,170.62,170.62,VTC,7830,40415,9,40391,FM9,2010
7908790,40357,17/06/2010,488428,QLD,1,FH13 64T,131154,20972222,"UNIT INJECTOR, E3.18 9,5X17",2374,UNIT INJECTOR SYSTEM,131154,AY56RP,447351,1,516,1826.72,0,2342.72,2342.72,VTC,7830,40415,9,40391,FH13,2010
7909670,40385,6/07/2010,93351,QLD,3,FM9  84R,131192,11038723,"FRICTION DISC, B2 B3",4375,DISC KIT,131192,WYH072,88560,0,0,0,0,76.97,0,VTC,7830,40415,9,40391,FM9,2010
100019,40386,9/07/2010,19053,VIC,1,FM9  64R,125847,85104134,COPPER SLEEVE KIT,2119,MISCELLANEOUS,129096,519KHJ,182723,1,1125.2,377.21,0,1269.61,1502.41,VTC,7830,40415,9,40391,FM9,2010
112695,40390,31/07/2010,92767,WA,1,FH16 64T,130675,20839263,"FLYWHEEL, TWIN-MASS",2166,FLYWHEEL; GEAR RING,130675,NV15GC,398847,1,946.4,5800.83,0,6747.23,6747.23,VTC,7830,40415,9,40391,FH16,2010
7910027,40392,23/07/2010,79129,VIC,3,FH13 64T,130338,21314139,"COVER, CONTROL UNIT",4326,"GEARBOX COVER, COMPLETE",130338,WOQ354,301288,1,818.1,3990.15,0,4808.25,4808.25,VTC,7830,40415,9,40391,FH13,2010
7910069,40392,31/07/2010,92197,SA,1,FM9  84R,129544,20775880,"HOUSING, CONTROL UNIT",4326,"GEARBOX COVER, COMPLETE",129544,VVW642,212427,1,963,787.87,0,1750.87,1750.87,VTC,7830,40415,9,40391,FM9,2010
7910104,40393,20/07/2010,70287,WA,4,FM13 64T,128924,1524879,"NEEDLE ROLLER, AXK-80105",4656,BEARING; THRUST WASHER,128924,XNY690,655408,1,1215.5,1677.58,0,2893.08,2893.08,VTC,7830,40415,9,40391,FM13,2010
7910226,40394,21/07/2010,79129,VIC,1,FM13 64R,130384,21430239,"SYNCHRONIZER RING, RANGE, ASSY",4315,SYNCHRONIZING PARTS,130384,WFP962,450325,1,1547.1,6318.74,0,7849.64,7865.84,VTC,7830,40415,9,40391,FM13,2010
7910312,40396,5/08/2010,92197,SA,1,FH16 64T,130783,3190490,"GEARBOX, ATO3112C:",4311,"MANUAL GEARBOX, COMPLETE",130783,VV12HN,443770,1,0,1232.2,756.5,1988.7,1988.7,VTC,7830,40415,9,40391,FH16,2010
112737,40399,7/08/2010,92767,WA,2,FM13 84R,126982,20806451,"CYLINDER, ASSY, CLUTCH",4312,HOUSING; CLUTCH CASING,129540,BLM007,190695,0,0,0,0,3740.89,0,VTC,7830,40415,9,40391,FM13,2010
1046,40400,27/07/2010,501207,NSW,1,FM13 64T,128367,21314138,"CONTROL UNIT, TRANSMISSION STD",4326,"GEARBOX COVER, COMPLETE",128367,AQ79WF,645974,1,1543.8,9722.15,0,11265.95,11265.95,VTC,7830,40415,9,40391,FM13,2010
7910411,40400,10/06/2010,92197,SA,1,FM9  84R,129620,3190576,"GEARBOX, AT2612D",4311,"MANUAL GEARBOX, COMPLETE",129620,UZX966,182220,1,0,38964.46,962.55,47061.22,39927.01,VTC,7830,40415,9,40391,FM9,2010
7910442,40401,5/08/2010,93351,QLD,3,FM9  84R,131247,11038723,"FRICTION DISC, B2 B3",4375,DISC KIT,131247,XAV042,89400,0,0,0,0,118.55,0,VTC,7830,40415,9,40391,FM9,2010
7910465,40401,16/07/2010,92197,SA,2,FH16 64T,130099,21260823,"FLYWHEEL, TWIN MASS FLYWHEEL",2166,FLYWHEEL; GEAR RING,130099,VV70HC,521787,1,0,6355.05,756.5,7111.55,7111.55,VTC,7830,40415,9,40391,FH16,2010
124633,40402,2/07/2010,600828,SA,2,FM13 84R,130868,21393207,"IDLER PULLEY, 10K, DOB 74",2634,FAN DRIVE,130868,1CXX983,185241,0,0,0,0,-375.95,0,VTC,7830,40415,9,40391,FM13,2010
401240,40402,9/07/2010,542457,WA,1,FH16 64T,132443,20582548,"ROLLER BEARING, MAIN DIFFERENTIAL, LEFT",4656,BEARING; THRUST WASHER,130714,974KYD,751750,1,722.7,121.71,0,844.41,844.41,VTC,7830,40415,9,40391,FH16,2010
112776,40403,12/08/2010,92767,WA,1,FH13 64T,130094,21351717,"INJECTOR SLEEVE, SPARE PART KIT",2119,MISCELLANEOUS,130094,AT05NK,542232,1,1830.4,1495.44,65.62,3391.46,3391.46,VTC,7830,40415,9,40391,FH13,2010
124652,40403,12/08/2010,600828,SA,1,FH13 64T,800246,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,SENSOR,130736,1CYJ312,327533,1,97.2,447.26,0,544.46,544.46,VTC,7830,40415,9,40391,FH13,2010
124653,40403,11/08/2010,600828,SA,1,FM13 84R,130868,20936050,KIT,2651,CHARGE AIR COOLER,130868,1CXX983,194206,1,604.8,2654.78,0,3259.58,3259.58,VTC,7830,40415,9,40391,FM13,2010
401243,40403,2/08/2010,542457,WA,1,FEE7 64R,131449,21260183,PRESSURE REGULATOR,4319,MISCELLANEOUS,476185,855KHS,87151,1,198,311.81,177.1,686.91,686.91,VTC,7830,40415,9,40391,FEE7,2010
7910542,40403,4/08/2010,70287,WA,2,FH13 64T,129362,21026822,"ROCKER ARM, VEB+, ASSY",2145,ROCKER ARM,129362,SB91AA,316267,0,0,0,0,1083.54,0,VTC,7830,40415,9,40391,FH13,2010
112782,40404,13/08/2010,92767,WA,2,FM13 64T,130493,21121525,"COVER, COOLANT DUCT, WITH SEAL",2129,MISCELLANEOUS,130493,WLT013,138104,0,0,0,0,275.19,0,VTC,7830,40415,9,40391,FM13,2010
112793,40406,14/08/2010,92767,WA,1,FM13 84R,129540,21206430,"SOLENOID VALVE, CLUTCH OPERATION",4312,HOUSING; CLUTCH CASING,129540,BLM007,191876,1,114.4,859.78,0,974.18,974.18,VTC,7830,40415,9,40391,FM13,2010
112798,40406,14/08/2010,92767,WA,1,FH13 64T,130598,20817635,"CONTROL UNIT, TRANSMISSION",4326,"GEARBOX COVER, COMPLETE",130598,AU38QH,456870,1,384.8,0,0,384.8,384.8,VTC,7830,40415,9,40391,FH13,2010
112801,40406,14/08/2010,92767,WA,1,FM13 64T,130196,3979764,EXPANSION TANK,2612,EXPANSION TANK,130196,NV07GF,473079,1,364,425.13,56,508.33,845.13,VTC,7830,40415,9,40391,FM13,2010
112802,40406,16/08/2010,92767,WA,1,FH13 64T,131079,21312238,"CHARGE AIR HOSE, HOT SIDE",2652,CHARGE AIR COOLER CONNECTION,131079,AY55RP,391209,1,145.6,117.77,0,252.97,263.37,VTC,7830,40415,9,40391,FH13,2010
232172,40406,13/08/2010,691188,SA,1,FH13 64T,130442,21260406,"BELT TENSIONER, 10K, D=74, L=90, T=41NM",2634,FAN DRIVE,130442,VV14HN,518989,1,333.36,794.44,18.53,898.94,1146.33,VTC,7830,40415,9,40391,FH13,2010
401249,40406,13/08/2010,542457,WA,1,FH13 64T,131029,20979871,"SEALING, COVER, COOLANTDUCT",2129,MISCELLANEOUS,131029,997KYD,336123,1,445.5,393.98,0,839.48,839.48,VTC,7830,40415,9,40391,FH13,2010
112808,40407,16/08/2010,92767,WA,2,FH13 64T,130189,21121525,"COVER, COOLANT DUCT, WITH SEAL",2129,MISCELLANEOUS,130189,AW59HJ,227270,0,0,0,0,234,0,VTC,7830,40415,9,40391,FH13,2010
112811,40407,12/08/2010,92767,WA,1,FM9  84R,129482,20587038,"TRANSMISSION, 22673",4371,"TRANSMISSION (HYDROMECHANICAL), COMPLETE",129482,AR11AM,191978,1,2412.8,39643.28,20,42056.08,42076.08,VTC,7830,40415,9,40391,FM9,2010
7910612,40407,27/07/2010,70287,WA,1,FH13 64T,129987,85003231,"CHARGE AIR COOLER, EXCH, WITH 2 NYLON WASHERS",2651,CHARGE AIR COOLER,129987,WAP987,495100,1,340,2893.68,125.03,3358.71,3358.71,VTC,7830,40415,9,40391,FH13,2010
7910649,40407,9/08/2010,79129,VIC,1,FH16 64T,130783,20571534,"ROD, SHIFT RANGE",4327,SELECTOR FORK; SELECTOR SHAFT,130783,VV12HN,443770,1,1385.1,2763.3,0,4148.4,4148.4,VTC,7830,40415,9,40391,FH16,2010
7910652,40407,12/08/2010,93351,QLD,1,FM13 64T,131235,21054681,"COVER, CRANKSHAFT SEAL ASSY",2167,CRANKSHAFT SEAL,131235,WQR562,313285,1,450,545.97,0,995.97,995.97,VTC,7830,40415,9,40391,FM13,2010
7910652,40407,12/08/2010,93351,QLD,2,FM13 64T,131235,20489408,"PROPELLER SHAFT, C2045/626 IA  XS180 SF",4511,"PROPELLER SHAFT, COMPLETE",131235,WQR562,313285,1,117,2281.64,0,2398.64,2398.64,VTC,7830,40415,9,40391,FM13,2010
100043,40408,10/08/2010,19053,VIC,1,FH13 64T,128569,20763166,"TURBOCHARGER, WASTEGATE",2551,TURBOCHARGER,131554,981LMI,324156,1,291,1723.47,90,2104.47,2104.47,VTC,7830,40415,9,40391,FH13,2010
124689,40408,17/08/2010,600828,SA,1,FM13 84R,130712,21058904,"TURBOCHARGER, HE431 VOLVO BRANDED",2551,TURBOCHARGER,130712,1CWZ697,210442,1,421.2,4504.82,0,4926.02,4926.02,VTC,7830,40415,9,40391,FM13,2010
124692,40408,16/08/2010,600828,SA,2,FH16 84T,130836,20912124,"SOFTWARE, MSW GEARSHIFT ECU",4320,"GEAR LEVER CARRIER, GEAR SELECTOR CONTROLS",130836,1CXD780,331237,1,75.6,0,0,75.6,75.6,VTC,7830,40415,9,40391,FH16,2010
124692,40408,16/08/2010,600828,SA,6,FH16 84T,130836,21157186,"SERVICE KIT, STUD MOUNTING, FAN HUB",2631,FAN,130836,1CXD780,331237,1,140.4,478.02,0,618.42,618.42,VTC,7830,40415,9,40391,FH16,2010
124696,40408,13/08/2010,600828,SA,2,FEE7 64R,517062,1524879,"NEEDLE ROLLER, AXK-80105",4656,BEARING; THRUST WASHER,517062,1CYD120,264609,1,1652.4,7980.71,416.7,9656.31,10049.81,VTC,7830,40415,9,40391,FEE7,2010
124696,40408,13/08/2010,600828,SA,3,FEE7 64R,517062,20545485,"DIAPHRAGM, DIFF. LOCK",4684,"CONTROL CYLINDER; CONTROL CYLINDER, PARTS",517062,1CYD120,264609,1,54,82.68,0,136.68,136.68,VTC,7830,40415,9,40391,FEE7,2010
16239,40408,7/08/2010,52589,SA,2,FH13 64T,131205,85000486,"PUMP UNIT, EXCH, COOLANT PUMP",2621,"COOLANT PUMP, COMPLETE",131205,WSQ988,325877,1,140.41,525.26,0,665.67,665.67,VTC,7830,40415,9,40391,FH13,2010
7910665,40408,18/08/2010,511728,NSW,2,FH13 64T,131087,21062364,"TIMING GEAR PLATE, UTURBOC-GRINDED",2126,TIMING GEAR PLATE,131087,?,354340,1,2012.4,293.86,0,2306.26,2306.26,VTC,7830,40415,9,40391,FH13,2010
7910684,40408,22/07/2010,70287,WA,1,FM13 64T,128924,20742607,"CAMSHAFT, VEB6",2154,CAMSHAFT; DAMPER,128924,XNY690,655408,1,816,17439.86,0,18255.86,18255.86,VTC,7830,40415,9,40391,FM13,2010
7910688,40408,6/07/2010,70287,WA,1,FH16 64T,130670,1524879,"NEEDLE ROLLER, AXK-80105",4656,BEARING; THRUST WASHER,130670,SB96BK,251673,1,1105,5232.58,0,6337.58,6337.58,VTC,7830,40415,9,40391,FH16,2010
7910721,40408,4/08/2010,480277,TA,1,FM13 64R,130115,21270991,"FAN, S812B+HD11-680",2631,FAN,130115,WEJ960,296000,1,342,1470.25,0,1812.25,1812.25,VTC,7830,40415,9,40391,FM13,2010
112834,40409,16/08/2010,92767,WA,1,FM13 64T,130904,21107008,"CONTROL UNIT, EMS 2.2 MIN ""H"", COMPLETE",2841,ELECTRONIC CONTROL UNIT,130904,NV17GC,449212,1,416,1404.61,0,1820.61,1820.61,VTC,7830,40415,9,40391,FM13,2010
112845,40409,18/08/2010,92767,WA,1,FM13 64T,130832,21270991,"FAN, S812B+HD11-680",2631,FAN,130832,AY74RP,263954,1,603.2,1400.36,32.9,1795.56,2036.46,VTC,7830,40415,9,40391,FM13,2010
112845,40409,18/08/2010,92767,WA,3,FM13 64T,130832,21237213,"THERMOSTAT, SLEEVE TYPE, 82 DEGREES",2627,THERMOSTAT,130832,AY74RP,263954,1,218.41,108.07,0,326.48,326.48,VTC,7830,40415,9,40391,FM13,2010
124698,40409,17/08/2010,600828,SA,1,FM9  64R,129565,3192615,SEALING RING,4658,SEAL; SEALING KIT,129565,1CRS376,103565,1,108,131.29,0,239.29,239.29,VTC,7830,40415,9,40391,FM9,2010
124709,40409,17/08/2010,600828,SA,1,FM9  66R,657237,20817742,"GASKET, TIMING GEAR COVER",2152,TIMING GEAR CASING GASKET,657237,UNLIC,2573,1,324,54.99,0,378.99,378.99,VTC,7830,40415,9,40391,FM9,2010
124710,40409,17/08/2010,600828,SA,1,FM9  64R,129621,3192615,SEALING RING,4658,SEAL; SEALING KIT,129621,TBA,21432,1,216,205.73,0,421.73,421.73,VTC,7830,40415,9,40391,FM9,2010
12596,40409,10/08/2010,601571,SA,1,FM13 64T,125055,21270991,"FAN, S812B+HD11-680",2631,FAN,131402,1DBC759,57727,1,313.2,1421.96,0,1735.16,1735.16,VTC,7830,40415,9,40391,FM13,2010
7910737,40409,18/08/2010,511728,NSW,1,FH13 64T,130762,20538793,"SEALING STRIP, VALVE COVER",2116,GASKET FOR COVER CASING,130762,TBA,348253,1,51.6,101,0,152.6,152.6,VTC,7830,40415,9,40391,FH13,2010
7910738,40409,30/07/2010,70287,WA,1,FM13 64T,128420,20576186,"FAN, S812B+HD11-680",2631,FAN,128420,SB62AA,168678,1,212.5,1471.77,0,1684.27,1684.27,VTC,7830,40415,9,40391,FM13,2010
7910738,40409,30/07/2010,70287,WA,2,FM13 64T,128420,21302093,"PISTON ROD, PISTON ROD 2/3",4326,"GEARBOX COVER, COMPLETE",128420,SB62AA,168678,1,1972,4312.25,0,6284.25,6284.25,VTC,7830,40415,9,40391,FM13,2010
7910747,40409,19/07/2010,70287,WA,1,FH13 64T,131304,21121525,"COVER, COOLANT DUCT, WITH SEAL",2129,MISCELLANEOUS,131304,SB33CD,497051,1,297.5,309.78,0,607.28,607.28,VTC,7830,40415,9,40391,FH13,2010
7910747,40409,19/07/2010,70287,WA,2,FH13 64T,131304,20744939,"PUMP UNIT, COOLANT PUMP",2621,"COOLANT PUMP, COMPLETE",131304,SB33CD,497051,1,136,539.81,0,675.81,675.81,VTC,7830,40415,9,40391,FH13,2010
7910764,40409,17/08/2010,92197,SA,1,FM13 64T,130903,20560249,"THERMOSTAT, SLEEVE TYPE, 82 DEGREES",2627,THERMOSTAT,130903,TBA,499315,1,144,96.34,0,240.34,240.34,VTC,7830,40415,9,40391,FM13,2010
7910774,40409,16/08/2010,70287,WA,1,FH13 64T,129808,85003231,"CHARGE AIR COOLER, EXCH, WITH 2 NYLON WASHERS",2651,CHARGE AIR COOLER,129808,SB05AY,517321,1,255,2520,0,2775,2775,VTC,7830,40415,9,40391,FH13,2010
7910775,40409,2/08/2010,70287,WA,1,FH16 64T,129593,85003231,"CHARGE AIR COOLER, EXCH, WITH 2 NYLON WASHERS",2651,CHARGE AIR COOLER,129593,SB61AA,641887,1,255,2520,0,2775,2775,VTC,7830,40415,9,40391,FH16,2010
7910775,40409,2/08/2010,70287,WA,2,FH16 64T,129593,1676400,"EXPANSION TANK, (FH)",2612,EXPANSION TANK,129593,SB61AA,641887,1,68,348.79,0,416.79,416.79,VTC,7830,40415,9,40391,FH16,2010
112849,40410,11/08/2010,92767,WA,3,FH16 64T,130663,20738574,"TURBOCHARGER, (A/WG)",2551,TURBOCHARGER,130663,VV30HY,294731,1,41.6,2576.73,0,2618.33,2618.33,VTC,7830,40415,9,40391,FH16,2010
112849,40410,11/08/2010,92767,WA,4,FH16 64T,130663,421738,BUSHING,2539,MISCELLANEOUS,130663,VV30HY,294731,1,374.4,1150.07,0,1524.47,1524.47,VTC,7830,40415,9,40391,FH16,2010
112849,40410,11/08/2010,92767,WA,5,FH16 64T,130663,976971,"O-RING, 10.1*1.6",2530,"EXHAUST BRAKE, EXHAUST PRESSURE GOVERNOR",130663,VV30HY,294731,1,124.8,1027.9,0,1152.7,1152.7,VTC,7830,40415,9,40391,FH16,2010
112849,40410,11/08/2010,92767,WA,7,FH16 64T,130663,21019219,"PIPE, AVU TO EPG",2539,MISCELLANEOUS,130663,VV30HY,294731,1,83.2,270.65,0,353.85,353.85,VTC,7830,40415,9,40391,FH16,2010
126615,40410,19/08/2010,93385,NSW,1,FH13 64T,130774,21121525,"COVER, COOLANT DUCT, WITH SEAL",2129,MISCELLANEOUS,130774,913KAM,562290,0,0,0,0,306.62,0,VTC,7830,40415,9,40391,FH13,2010
126615,40410,19/08/2010,93385,NSW,3,FH13 64T,130774,20935521,"BELT TENSIONER, 10K, D=74, L=95, T=42NM",2158,TENSIONER,130774,913KAM,562290,1,59.4,298.31,0,357.71,357.71,VTC,7830,40415,9,40391,FH13,2010
126615,40410,19/08/2010,93385,NSW,4,FH13 64T,130774,20513340,SENSOR,2846,SENSOR,130774,913KAM,562290,1,79.2,69.97,0,149.17,149.17,VTC,7830,40415,9,40391,FH13,2010
150567,40410,19/08/2010,552993,VIC,1,FEE7 64R,468882,20860904,OIL PAN,2171,SUMP; COVER FOR SUMP,468882,966KSD,151134,1,237.5,860.67,0,1098.17,1098.17,VTC,7830,40415,9,40391,FEE7,2010
112861,40411,21/08/2010,92767,WA,1,FES7 62R,476388,20911633,GASKET,2519,MISCELLANEOUS,476388,WNH684,89789,1,312,101.28,0,413.28,413.28,VTC,7830,40415,9,40391,FES7,2010
1407,40411,12/08/2010,482666,VIC,1,FH13 64T,131211,20972222,"UNIT INJECTOR, E3.18 9,5X17",2374,UNIT INJECTOR SYSTEM,131211,WNH830,450371,1,713.8,525.06,8.45,1247.31,1247.31,VTC,7830,40415,9,40391,FH13,2010
124720,40412,21/08/2010,600828,SA,1,FH16 64T,130937,20723951,"PIPE, CHARGE AIR",2652,CHARGE AIR COOLER CONNECTION,130937,1CYQ635,334714,1,172.8,688.12,0,860.92,860.92,VTC,7830,40415,9,40391,FH16,2010
124727,40413,22/08/2010,600828,SA,1,FH13 64T,131374,20483426,"SEALING RING, 57,5*90*12   INPUT SHAFT",4319,MISCELLANEOUS,131374,GN125,372865,1,64.8,122.82,0,187.62,187.62,VTC,7830,40415,9,40391,FH13,2010
124727,40413,22/08/2010,600828,SA,2,FH13 64T,131374,20497205,"GASKET, MULTI-DISC BRAKE",4319,MISCELLANEOUS,131374,GN125,372865,1,108,40.97,0,148.97,148.97,VTC,7830,40415,9,40391,FH13,2010
124727,40413,22/08/2010,600828,SA,4,FH13 64T,131374,20806451,"CYLINDER, ASSY, CLUTCH",4312,HOUSING; CLUTCH CASING,131374,GN125,372865,0,0,0,0,426.98,0,VTC,7830,40415,9,40391,FH13,2010
7910855,40413,30/07/2010,70287,WA,2,FH16 64T,131098,85000486,"PUMP UNIT, EXCH, COOLANT PUMP",2621,"COOLANT PUMP, COMPLETE",131098,SB31BT,302251,1,110.5,557.01,0,667.51,667.51,VTC,7830,40415,9,40391,FH16,2010
124739,40414,20/08/2010,600828,SA,2,FM13 84R,130281,21260406,"BELT TENSIONER, 10K, D=74, L=90, T=41NM",2634,FAN DRIVE,130281,1CVI519,225355,1,86.4,504.89,0,591.29,591.29,VTC,7830,40415,9,40391,FM13,2010
124739,40414,20/08/2010,600828,SA,3,FM13 84R,130281,21393207,"IDLER PULLEY, 10K, DOB 74",2634,FAN DRIVE,130281,1CVI519,225355,1,54,289.55,0,343.55,343.55,VTC,7830,40415,9,40391,FM13,2010
124749,40414,19/08/2010,600828,SA,1,FH13 84T,130559,1676400,"EXPANSION TANK, (FH)",2612,EXPANSION TANK,130559,1CXL333,330111,1,140.4,348.79,0,489.19,489.19,VTC,7830,40415,9,40391,FH13,2010
124749,40414,19/08/2010,600828,SA,4,FH13 84T,130559,20555696,"SEALING RING, OIL FILLER",2151,TIMING GEAR CASING,130559,1CXL333,330111,1,54,5.94,0,59.94,59.94,VTC,7830,40415,9,40391,FH13,2010
232194,40414,11/08/2010,691188,SA,1,FH13 64T,130495,20935521,"BELT TENSIONER, 10K, D=74, L=95, T=42NM",2158,TENSIONER,130495,TBA,248223,1,0,462.59,0,462.59,462.59,VTC,7830,40415,9,40391,FH13,2010
