Repairing Dealer,Claim Registration Date,Total Labor Payment Local,Total Material Payment Local,Total Other Payment Local,Total Payment Local,Total_Payment
511728.0,40408.0,455.8,600.07,0.0,1055.87,1055.87
70287.0,40408.0,85.0,150.54,0.0,235.54,235.54
480277.0,40408.0,63.0,113.32,0.0,176.32,176.32
93351.0,40345.0,0.0,170.62,0.0,170.62,170.62
488428.0,40357.0,516.0,1826.72,0.0,2342.72,2342.72
93351.0,40385.0,0.0,0.0,0.0,76.97,0.0
19053.0,40386.0,1125.2,377.21,0.0,1269.61,1502.41
92767.0,40390.0,946.4,5800.83,0.0,6747.23,6747.23
79129.0,40392.0,818.1,3990.15,0.0,4808.25,4808.25
92197.0,40392.0,963.0,787.87,0.0,1750.87,1750.87
70287.0,40393.0,1215.5,1677.58,0.0,2893.08,2893.08
79129.0,40394.0,1547.1,6318.74,0.0,7849.64,7865.84
92197.0,40396.0,0.0,1232.2,756.5,1988.7,1988.7
92767.0,40399.0,0.0,0.0,0.0,3740.89,0.0
501207.0,40400.0,1543.8,9722.15,0.0,11265.95,11265.95
92197.0,40400.0,0.0,38964.46,962.55,47061.22,39927.01
93351.0,40401.0,0.0,0.0,0.0,118.55,0.0
92197.0,40401.0,0.0,6355.05,756.5,7111.55,7111.55
600828.0,40402.0,0.0,0.0,0.0,-375.95,0.0
542457.0,40402.0,722.7,121.71,0.0,844.41,844.41
92767.0,40403.0,1830.4,1495.44,65.62,3391.46,3391.46
600828.0,40403.0,97.2,447.26,0.0,544.46,544.46
600828.0,40403.0,604.8,2654.78,0.0,3259.58,3259.58
542457.0,40403.0,198.0,311.81,177.1,686.91,686.91
70287.0,40403.0,0.0,0.0,0.0,1083.54,0.0
92767.0,40404.0,0.0,0.0,0.0,275.19,0.0
92767.0,40406.0,114.4,859.78,0.0,974.18,974.18
92767.0,40406.0,384.8,0.0,0.0,384.8,384.8
92767.0,40406.0,364.0,425.13,56.0,508.33,845.13
92767.0,40406.0,145.6,117.77,0.0,252.97,263.37
691188.0,40406.0,333.36,794.44,18.53,898.94,1146.33
542457.0,40406.0,445.5,393.98,0.0,839.48,839.48
92767.0,40407.0,0.0,0.0,0.0,234.0,0.0
92767.0,40407.0,2412.8,39643.28,20.0,42056.08,42076.08
70287.0,40407.0,340.0,2893.68,125.03,3358.71,3358.71
79129.0,40407.0,1385.1,2763.3,0.0,4148.4,4148.4
93351.0,40407.0,450.0,545.97,0.0,995.97,995.97
93351.0,40407.0,117.0,2281.64,0.0,2398.64,2398.64
19053.0,40408.0,291.0,1723.47,90.0,2104.47,2104.47
600828.0,40408.0,421.2,4504.82,0.0,4926.02,4926.02
600828.0,40408.0,75.6,0.0,0.0,75.6,75.6
600828.0,40408.0,140.4,478.02,0.0,618.42,618.42
600828.0,40408.0,1652.4,7980.71,416.7,9656.31,10049.81
600828.0,40408.0,54.0,82.68,0.0,136.68,136.68
52589.0,40408.0,140.41,525.26,0.0,665.67,665.67
511728.0,40408.0,2012.4,293.86,0.0,2306.26,2306.26
70287.0,40408.0,816.0,17439.86,0.0,18255.86,18255.86
70287.0,40408.0,1105.0,5232.58,0.0,6337.58,6337.58
480277.0,40408.0,342.0,1470.25,0.0,1812.25,1812.25
92767.0,40409.0,416.0,1404.61,0.0,1820.61,1820.61
92767.0,40409.0,603.2,1400.36,32.9,1795.56,2036.46
92767.0,40409.0,218.41,108.07,0.0,326.48,326.48
600828.0,40409.0,108.0,131.29,0.0,239.29,239.29
600828.0,40409.0,324.0,54.99,0.0,378.99,378.99
600828.0,40409.0,216.0,205.73,0.0,421.73,421.73
601571.0,40409.0,313.2,1421.96,0.0,1735.16,1735.16
511728.0,40409.0,51.6,101.0,0.0,152.6,152.6
70287.0,40409.0,212.5,1471.77,0.0,1684.27,1684.27
70287.0,40409.0,1972.0,4312.25,0.0,6284.25,6284.25
70287.0,40409.0,297.5,309.78,0.0,607.28,607.28
70287.0,40409.0,136.0,539.81,0.0,675.81,675.81
92197.0,40409.0,144.0,96.34,0.0,240.34,240.34
70287.0,40409.0,255.0,2520.0,0.0,2775.0,2775.0
70287.0,40409.0,255.0,2520.0,0.0,2775.0,2775.0
70287.0,40409.0,68.0,348.79,0.0,416.79,416.79
92767.0,40410.0,41.6,2576.73,0.0,2618.33,2618.33
92767.0,40410.0,374.4,1150.07,0.0,1524.47,1524.47
92767.0,40410.0,124.8,1027.9,0.0,1152.7,1152.7
92767.0,40410.0,83.2,270.65,0.0,353.85,353.85
93385.0,40410.0,0.0,0.0,0.0,306.62,0.0
93385.0,40410.0,59.4,298.31,0.0,357.71,357.71
93385.0,40410.0,79.2,69.97,0.0,149.17,149.17
552993.0,40410.0,237.5,860.67,0.0,1098.17,1098.17
92767.0,40411.0,312.0,101.28,0.0,413.28,413.28
482666.0,40411.0,713.8,525.06,8.45,1247.31,1247.31
600828.0,40412.0,172.8,688.12,0.0,860.92,860.92
600828.0,40413.0,64.8,122.82,0.0,187.62,187.62
600828.0,40413.0,108.0,40.97,0.0,148.97,148.97
600828.0,40413.0,0.0,0.0,0.0,426.98,0.0
70287.0,40413.0,110.5,557.01,0.0,667.51,667.51
600828.0,40414.0,86.4,504.89,0.0,591.29,591.29
600828.0,40414.0,54.0,289.55,0.0,343.55,343.55
600828.0,40414.0,140.4,348.79,0.0,489.19,489.19
600828.0,40414.0,54.0,5.94,0.0,59.94,59.94
691188.0,40414.0,0.0,462.59,0.0,462.59,462.59
85993.0,40414.0,66.4,106.38,0.0,172.78,172.78
93351.0,40414.0,270.0,101.28,0.0,371.28,371.28
92197.0,40414.0,0.0,295.97,68.0,363.97,363.97
92197.0,40414.0,180.0,31.18,0.0,211.18,211.18
93351.0,40414.0,54.0,0.0,0.0,54.0,54.0
511728.0,40414.0,455.8,560.27,0.0,1016.07,1016.07
511728.0,40414.0,86.0,319.08,0.0,405.08,405.08
488428.0,40371.0,745.46,124.14,0.0,605.74,869.6
92767.0,40394.0,0.0,0.0,0.0,2322.52,0.0
92197.0,40394.0,450.0,2809.22,0.0,3259.22,3259.22
92197.0,40394.0,2205.0,12080.57,0.0,14285.57,14285.57
79129.0,40394.0,0.0,0.0,0.0,1700.54,0.0
92767.0,40395.0,1040.0,5885.81,0.0,6925.81,6925.81
79129.0,40397.0,0.0,0.0,0.0,2761.26,0.0
92767.0,40399.0,0.0,0.0,0.0,-3740.89,0.0
85993.0,40400.0,336.17,10850.56,825.06,9245.85,12011.79
93351.0,40400.0,585.0,8774.29,0.0,9359.29,9359.29
93351.0,40401.0,594.0,32889.64,0.0,33483.64,33483.64
600828.0,40402.0,345.6,1416.43,0.0,1762.03,1762.03
600828.0,40402.0,0.0,0.0,0.0,0.0,0.0
600828.0,40408.0,378.0,2536.82,0.0,2914.82,2914.82
396485.0,40408.0,0.0,0.0,1334.0,1064.0,1334.0
600828.0,40409.0,216.0,186.46,0.0,402.46,402.46
93385.0,40410.0,297.0,1400.39,0.0,1697.39,1697.39
92767.0,40413.0,1040.0,765.2,0.0,1545.2,1805.2
92767.0,40413.0,884.0,5845.05,0.0,6729.05,6729.05
92767.0,40413.0,135.2,0.0,0.0,135.2,135.2
92767.0,40414.0,936.0,351.03,0.0,1287.03,1287.03
92767.0,40414.0,260.0,557.36,0.0,817.36,817.36
92767.0,40414.0,468.0,591.01,0.0,1059.01,1059.01
600828.0,40414.0,378.0,379.83,0.0,757.83,757.83
600828.0,40414.0,108.0,131.29,0.0,239.29,239.29
600828.0,40414.0,270.0,319.08,0.0,589.08,589.08
691188.0,40414.0,931.0,673.4,0.0,1604.4,1604.4
542457.0,40414.0,1544.41,18234.11,0.0,19432.02,19778.52
542457.0,40414.0,222.75,30.07,0.0,252.82,252.82
542457.0,40414.0,13563.0,7998.79,6960.13,26561.72,28521.92
542457.0,40414.0,158.4,399.93,0.0,558.33,558.33
542457.0,40414.0,178.2,322.02,0.0,500.22,500.22
93351.0,40414.0,0.0,0.0,0.0,2645.82,0.0
93351.0,40414.0,144.0,547.68,0.0,691.68,691.68
92197.0,40414.0,360.0,429.88,0.0,789.88,789.88
501207.0,40415.0,0.0,0.0,0.0,400.14,0.0
92767.0,40415.0,312.0,398.49,42.0,585.69,752.49
92767.0,40415.0,978.65,1589.03,485.5,2254.64,3053.18
92767.0,40415.0,0.0,0.0,0.0,441.04,0.0
600828.0,40415.0,75.6,0.0,0.0,75.6,75.6
93385.0,40415.0,99.0,131.29,0.0,230.29,230.29
93385.0,40415.0,99.0,75.74,0.0,174.74,174.74
601578.0,40415.0,75.6,0.0,0.0,75.6,75.6
601578.0,40415.0,75.6,0.0,0.0,75.6,75.6
92197.0,40415.0,90.0,322.02,0.0,412.02,412.02
92197.0,40415.0,45.0,0.0,0.0,45.0,45.0
501207.0,40416.0,166.0,205.73,0.0,371.73,371.73
92767.0,40416.0,312.01,0.0,18.2,218.4,330.21
92767.0,40416.0,145.6,973.1,0.0,1118.7,1118.7
92767.0,40416.0,468.0,167.84,0.0,635.84,635.84
92767.0,40416.0,83.2,295.97,0.0,379.17,379.17
601578.0,40416.0,43.2,82.68,0.0,125.88,125.88
601578.0,40416.0,108.0,4.54,0.0,112.54,112.54
601578.0,40416.0,54.0,210.65,0.0,264.65,264.65
601578.0,40416.0,75.6,0.0,0.0,75.6,75.6
92197.0,40416.0,63.0,45.24,0.0,108.24,108.24
92767.0,40417.0,135.2,119.4,0.0,254.6,254.6
92767.0,40417.0,104.0,311.81,0.0,415.81,415.81
600828.0,40417.0,108.0,5.89,0.0,113.89,113.89
600828.0,40417.0,32.4,210.65,0.0,243.05,243.05
79129.0,40417.0,283.5,105.03,9.0,397.53,397.53
92197.0,40417.0,45.0,0.0,0.0,45.0,45.0
92197.0,40417.0,288.0,0.0,0.0,288.0,288.0
79129.0,40417.0,105.3,197.86,1.4,304.56,304.56
92197.0,40417.0,270.0,152.51,0.0,422.51,422.51
92197.0,40417.0,0.0,0.0,0.0,914.53,0.0
70287.0,40417.0,110.5,758.33,0.0,868.83,868.83
70287.0,40417.0,195.5,232.92,0.0,428.42,428.42
92767.0,40418.0,0.0,0.0,0.0,135.2,0.0
600828.0,40419.0,291.6,111.34,0.0,402.94,402.94
92767.0,40420.0,1112.8,716.99,563.4,1663.39,2393.19
92767.0,40420.0,681.2,1940.43,68.6,2366.83,2690.23
600828.0,40420.0,172.8,60.23,0.0,233.03,233.03
600828.0,40420.0,64.8,336.69,0.0,401.49,401.49
600828.0,40420.0,162.0,15.81,0.0,177.81,177.81
480274.0,40420.0,0.0,0.0,0.0,998.66,0.0
92197.0,40420.0,99.0,355.56,0.0,454.56,454.56
92197.0,40420.0,972.0,957.57,0.0,1929.57,1929.57
92197.0,40420.0,0.0,0.0,0.0,456.04,0.0
92767.0,40421.0,124.8,0.0,0.0,124.8,124.8
600828.0,40421.0,0.0,0.0,0.0,915.72,0.0
600828.0,40421.0,0.0,0.0,0.0,370.58,0.0
600828.0,40421.0,129.6,118.95,0.0,248.55,248.55
600828.0,40421.0,129.6,859.78,0.0,989.38,989.38
93385.0,40421.0,198.0,311.81,0.0,509.81,509.81
482666.0,40421.0,51.6,0.0,0.0,51.6,51.6
601578.0,40421.0,97.2,0.0,0.0,97.2,97.2
601578.0,40421.0,108.0,12.08,0.0,120.08,120.08
601578.0,40421.0,108.0,96.11,0.0,204.11,204.11
511728.0,40421.0,1281.4,550.59,0.0,1780.39,1831.99
600828.0,40422.0,54.0,289.55,0.0,343.55,343.55
600828.0,40422.0,43.2,0.0,0.0,43.2,43.2
600828.0,40422.0,54.0,244.09,0.0,298.09,298.09
600828.0,40422.0,108.0,0.0,0.0,108.0,108.0
93351.0,40422.0,45.0,0.0,0.0,45.0,45.0
89540.0,40422.0,113.4,322.02,0.0,435.42,435.42
93351.0,40422.0,45.0,0.0,0.0,45.0,45.0
93351.0,40422.0,45.0,0.0,0.0,45.0,45.0
93351.0,40422.0,0.0,0.0,0.0,45.0,0.0
92197.0,40386.0,828.0,3525.18,373.1,3039.24,4726.28
19053.0,40388.0,952.75,4867.24,0.0,5634.36,5819.99
79129.0,40394.0,0.0,859.78,0.0,859.78,859.78
92767.0,40399.0,0.0,0.0,0.0,3412.61,0.0
92197.0,40401.0,1080.0,1590.34,0.0,2670.34,2670.34
92197.0,40402.0,1035.0,228.3,0.0,1263.3,1263.3
92197.0,40406.0,405.0,800.46,0.0,1205.46,1205.46
691188.0,40413.0,2261.0,13673.0,177.27,16111.27,16111.27
691188.0,40413.0,3201.5,7786.84,0.0,10759.62,10988.34
600828.0,40414.0,75.6,0.0,0.0,75.6,75.6
600828.0,40414.0,0.0,0.0,0.0,948.52,0.0
691188.0,40414.0,104.5,359.56,0.0,464.06,464.06
691188.0,40414.0,1662.5,3255.24,0.0,3056.7,4917.74
630208.0,40414.0,684.0,330.56,0.0,1014.56,1014.56
92767.0,40415.0,135.2,0.0,0.0,114.4,135.2
601578.0,40415.0,0.0,0.0,0.0,113.63,0.0
691188.0,40417.0,190.0,538.08,0.0,728.08,728.08
70287.0,40417.0,170.0,2571.83,0.0,2741.83,2741.83
429723.0,40417.0,450.0,1252.52,0.0,1702.52,1702.52
92197.0,40417.0,0.0,0.0,0.0,2969.85,0.0
92197.0,40420.0,585.0,771.21,0.0,900.17,1356.21
93385.0,40421.0,1445.4,12415.0,0.0,13860.4,13860.4
691188.0,40421.0,912.0,140.91,0.0,1052.91,1052.91
691188.0,40422.0,47.5,295.39,0.0,342.89,342.89
89540.0,40422.0,234.9,1413.89,0.0,1648.79,1648.79
92197.0,40423.0,0.0,0.0,46.04,46.04,46.04
93351.0,40423.0,270.0,101.28,0.0,371.28,371.28
70287.0,40423.0,85.0,255.8,0.0,340.8,340.8
93351.0,40424.0,36.0,66.16,0.0,102.16,102.16
92197.0,40424.0,162.0,23.87,0.0,185.87,185.87
93351.0,40424.0,270.0,154.13,0.0,424.13,424.13
92767.0,40425.0,0.0,0.0,0.0,158.51,0.0
92767.0,40425.0,0.0,0.0,0.0,92.97,0.0
92767.0,40427.0,0.0,0.0,0.0,131.12,0.0
600828.0,40427.0,64.8,295.97,0.0,360.77,360.77
600828.0,40427.0,64.8,295.97,0.0,360.77,360.77
93385.0,40427.0,99.0,71.32,0.0,170.32,170.32
511728.0,40427.0,215.0,1295.02,0.0,1510.02,1510.02
92197.0,40427.0,54.0,295.97,0.0,349.97,349.97
92767.0,40428.0,0.0,0.0,0.0,349.33,0.0
92767.0,40428.0,0.0,0.0,0.0,2374.59,0.0
600828.0,40428.0,43.2,82.68,0.0,125.88,125.88
600828.0,40428.0,86.4,289.55,0.0,375.95,375.95
600828.0,40428.0,64.8,295.97,0.0,360.77,360.77
92197.0,40428.0,54.0,295.97,0.0,349.97,349.97
488428.0,40428.0,51.6,101.0,0.0,152.6,152.6
92197.0,40428.0,90.0,190.43,0.0,280.43,280.43
93351.0,40428.0,90.0,357.18,0.0,447.18,447.18
93351.0,40428.0,117.0,140.54,0.0,257.54,257.54
92767.0,40429.0,62.4,101.0,0.0,163.4,163.4
92197.0,40429.0,387.0,2654.29,0.0,3041.29,3041.29
92197.0,40429.0,45.0,0.0,0.0,45.0,45.0
92197.0,40394.0,594.0,0.0,0.0,594.0,594.0
79129.0,40394.0,0.0,0.0,0.0,-192.78,0.0
92197.0,40402.0,0.0,0.0,0.0,-38.22,0.0
79129.0,40406.0,1952.1,117.66,0.0,2069.76,2069.76
630207.0,40414.0,220.4,1400.36,0.0,1620.76,1620.76
600828.0,40415.0,64.8,619.28,0.0,684.08,684.08
630207.0,40415.0,98.8,662.32,0.0,761.12,761.12
600828.0,40416.0,702.0,631.28,0.0,1333.28,1333.28
600828.0,40416.0,1134.0,360.65,0.0,1494.65,1494.65
600828.0,40416.0,291.6,4512.17,0.0,4803.77,4803.77
601578.0,40416.0,75.6,0.0,0.0,75.6,75.6
92767.0,40417.0,135.2,0.0,0.0,135.2,135.2
92767.0,40417.0,135.2,0.0,0.0,135.2,135.2
600828.0,40417.0,410.4,21.37,0.0,431.77,431.77
92197.0,40417.0,0.0,0.0,0.0,-157.5,0.0
92767.0,40418.0,1924.0,39142.68,484.2,41498.26,41550.88
600828.0,40419.0,162.0,619.28,0.0,781.28,781.28
600828.0,40419.0,486.0,431.87,0.0,917.87,917.87
600828.0,40419.0,86.4,504.89,0.0,591.29,591.29
600828.0,40420.0,194.4,525.26,0.0,719.66,719.66
542457.0,40420.0,99.0,131.29,0.0,230.29,230.29
542457.0,40420.0,504.9,496.57,0.0,1001.47,1001.47
92767.0,40421.0,2173.6,40473.95,0.0,42647.55,42647.55
600828.0,40421.0,75.6,0.0,0.0,75.6,75.6
601578.0,40421.0,75.6,0.0,0.0,75.6,75.6
601578.0,40421.0,0.0,0.0,0.0,414.14,0.0
93351.0,40421.0,81.0,0.0,0.0,63.0,81.0
480277.0,40421.0,261.0,1168.93,0.0,1429.93,1429.93
79129.0,40421.0,81.0,653.21,0.0,734.21,734.21
92767.0,40422.0,31.2,0.0,0.0,31.2,31.2
600828.0,40422.0,86.4,504.89,0.0,591.29,591.29
542457.0,40422.0,504.9,569.69,0.0,1074.59,1074.59
542457.0,40422.0,851.4,1464.14,0.0,2315.54,2315.54
70287.0,40422.0,0.0,0.0,0.0,55530.62,0.0
93351.0,40422.0,0.0,0.0,0.0,-45.0,0.0
92197.0,40424.0,558.0,1270.91,9.76,1838.67,1838.67
92767.0,40425.0,0.0,0.0,0.0,901.38,0.0
92767.0,40425.0,0.0,0.0,0.0,1717.37,0.0
600828.0,40427.0,378.0,1173.06,0.0,1551.06,1551.06
600828.0,40427.0,291.6,1251.69,0.0,1543.29,1543.29
600828.0,40427.0,86.4,504.89,0.0,591.29,591.29
600828.0,40427.0,723.6,1160.76,0.0,1884.36,1884.36
92197.0,40427.0,72.0,506.92,0.0,578.92,578.92
600828.0,40428.0,648.0,592.75,0.0,1240.75,1240.75
600828.0,40428.0,86.4,504.89,0.0,591.29,591.29
600828.0,40428.0,108.0,428.63,0.0,536.63,536.63
92197.0,40428.0,270.0,1893.67,0.0,2163.67,2163.67
92197.0,40428.0,837.0,330.56,12.59,1180.15,1180.15
92197.0,40428.0,1039.5,400.45,126.9,1237.45,1566.85
92197.0,40428.0,225.0,4462.45,0.0,4687.45,4687.45
92197.0,40428.0,270.0,1400.36,0.0,1670.36,1670.36
92767.0,40430.0,0.0,0.0,0.0,62.4,0.0
600828.0,40430.0,205.2,196.73,0.0,401.93,401.93
542457.0,40430.0,891.0,350.02,0.0,1241.02,1241.02
93351.0,40430.0,270.0,101.28,0.0,371.28,371.28
93351.0,40430.0,45.0,0.0,0.0,45.0,45.0
691188.0,40431.0,427.5,319.15,0.0,746.65,746.65
691188.0,40431.0,133.0,183.38,0.0,316.38,316.38
542457.0,40431.0,1128.61,1584.84,0.0,2713.45,2713.45
542457.0,40431.0,49.5,196.73,0.0,246.23,246.23
542457.0,40431.0,178.21,729.85,0.0,908.06,908.06
542457.0,40431.0,396.0,379.98,0.0,775.98,775.98
92197.0,40431.0,36.0,170.3,0.0,206.3,206.3
92197.0,40431.0,0.0,0.0,0.0,45.0,0.0
92197.0,40431.0,0.0,0.0,0.0,15.11,0.0
92197.0,40431.0,0.0,0.0,0.0,14.46,0.0
630207.0,40431.0,243.2,621.6,0.0,864.8,864.8
70287.0,40434.0,0.0,0.0,0.0,410.85,0.0
600828.0,40435.0,54.0,289.55,0.0,343.55,343.55
600828.0,40435.0,10.8,0.0,357.91,368.71,368.71
600828.0,40435.0,226.8,46.53,0.0,273.33,273.33
79129.0,40435.0,202.5,119.51,15.1,337.11,337.11
70287.0,40435.0,212.5,1496.7,0.0,1709.2,1709.2
70287.0,40435.0,51.0,295.97,0.0,346.97,346.97
92767.0,40436.0,239.2,1.55,0.0,240.75,240.75
92767.0,40436.0,104.0,96.34,0.0,200.34,200.34
85993.0,40436.0,66.4,362.28,0.0,428.68,428.68
92197.0,40436.0,72.0,47.42,0.0,119.42,119.42
70287.0,40436.0,85.0,0.0,15.11,100.11,100.11
92197.0,40436.0,117.0,183.38,0.0,300.38,300.38
92197.0,40436.0,0.0,0.0,0.0,469.68,0.0
85993.0,40379.0,1909.0,6432.33,0.0,8341.33,8341.33
511728.0,40395.0,464.59,464.53,0.0,945.61,929.12
92197.0,40400.0,0.0,0.0,0.0,-7007.34,0.0
92197.0,40400.0,45.0,0.0,0.0,45.0,45.0
92197.0,40401.0,0.0,26.73,110.5,137.23,137.23
92197.0,40402.0,0.0,0.0,0.0,2685.43,0.0
19053.0,40407.0,1455.0,487.75,0.66,1943.41,1943.41
92197.0,40408.0,0.0,1916.69,0.0,1916.69,1916.69
85993.0,40414.0,1469.1,9415.79,0.0,10884.89,10884.89
92197.0,40415.0,774.0,0.0,18221.29,18995.29,18995.29
92767.0,40416.0,1227.2,447.63,0.0,1674.83,1674.83
488428.0,40416.0,68.8,619.28,0.0,688.08,688.08
488428.0,40416.0,387.0,166.66,0.0,553.66,553.66
488428.0,40416.0,387.0,579.17,0.0,966.17,966.17
600828.0,40417.0,0.0,0.0,0.0,845.79,0.0
92197.0,40417.0,0.0,0.0,0.0,2725.53,0.0
92767.0,40418.0,0.0,0.0,0.0,-135.2,0.0
92197.0,40420.0,0.0,0.0,0.0,759.82,0.0
92197.0,40420.0,585.0,1219.24,0.0,1044.42,1804.24
600828.0,40421.0,75.6,0.0,0.0,75.6,75.6
93385.0,40421.0,0.0,0.0,0.0,2765.76,0.0
92197.0,40421.0,0.0,0.0,0.0,2616.48,0.0
93351.0,40421.0,522.0,5302.05,0.0,5824.05,5824.05
92197.0,40421.0,639.0,10158.22,525.0,10797.22,11322.22
600828.0,40422.0,1328.4,241.28,62.66,1632.34,1632.34
600828.0,40422.0,32.4,0.0,0.0,32.4,32.4
93351.0,40422.0,0.0,0.0,0.0,0.0,0.0
93351.0,40422.0,270.0,1446.46,0.0,1716.46,1716.46
93351.0,40422.0,675.0,708.42,0.0,1383.42,1383.42
93351.0,40422.0,0.0,0.0,0.0,914.97,0.0
93351.0,40424.0,315.0,208.78,0.0,523.78,523.78
600828.0,40427.0,140.4,582.73,0.0,723.13,723.13
600828.0,40427.0,54.0,524.38,0.0,578.38,578.38
600828.0,40428.0,43.2,118.95,0.0,162.15,162.15
600828.0,40428.0,0.0,0.0,0.0,818.13,0.0
92197.0,40429.0,0.0,0.0,0.0,503.16,0.0
600828.0,40430.0,410.4,1787.08,42.0,2089.48,2239.48
600828.0,40430.0,151.2,538.08,0.0,689.28,689.28
542457.0,40430.0,128.71,525.26,0.0,653.97,653.97
79129.0,40430.0,907.2,3525.18,0.0,4432.38,4432.38
92767.0,40434.0,93.6,0.0,0.0,93.6,93.6
93385.0,40434.0,722.7,120.31,0.0,843.01,843.01
93385.0,40434.0,99.0,205.73,0.0,304.73,304.73
93385.0,40434.0,158.4,1554.52,0.0,1712.92,1712.92
93385.0,40434.0,59.4,853.63,0.0,913.03,913.03
482666.0,40434.0,86.0,150.58,0.0,236.58,236.58
482666.0,40434.0,387.0,193.73,0.0,580.73,580.73
482666.0,40434.0,0.0,0.0,0.0,402.98,0.0
482666.0,40434.0,258.0,471.44,73.84,803.28,803.28
482666.0,40434.0,172.0,1980.07,0.0,2152.07,2152.07
482666.0,40434.0,206.4,982.5,0.0,1188.9,1188.9
92767.0,40435.0,0.0,0.0,0.0,83.2,0.0
600828.0,40435.0,334.8,1401.2,0.0,1736.0,1736.0
600828.0,40435.0,702.0,687.56,0.0,1389.56,1389.56
600828.0,40435.0,86.4,504.89,0.0,591.29,591.29
600828.0,40435.0,194.4,525.26,0.0,719.66,719.66
600828.0,40435.0,75.6,0.0,0.0,75.6,75.6
600828.0,40435.0,64.8,538.08,0.0,602.88,602.88
482666.0,40435.0,0.0,0.0,0.0,3087.81,0.0
542457.0,40435.0,148.51,1169.84,0.0,1318.35,1318.35
542457.0,40435.0,198.0,311.81,0.0,509.81,509.81
79129.0,40435.0,202.5,1916.69,1.73,2120.92,2120.92
92767.0,40436.0,135.2,0.0,0.0,135.2,135.2
92767.0,40436.0,62.4,469.61,0.0,532.01,532.01
92767.0,40436.0,135.2,0.0,0.0,135.2,135.2
600828.0,40436.0,432.0,333.38,0.0,765.38,765.38
70287.0,40436.0,1827.5,572.82,0.0,2400.32,2400.32
762478.0,40436.0,184.0,0.0,0.0,184.0,184.0
92767.0,40437.0,62.4,0.0,0.0,62.4,62.4
691188.0,40437.0,247.0,322.02,32.2,455.02,601.22
542457.0,40437.0,99.0,58.12,0.0,157.12,157.12
630207.0,40437.0,3040.0,9336.62,2100.0,13439.27,14476.62
93351.0,40437.0,45.0,0.0,0.0,45.0,45.0
93351.0,40437.0,225.0,97.81,0.0,322.81,322.81
511728.0,40437.0,137.6,525.26,0.0,662.86,662.86
92767.0,40438.0,322.42,1168.11,0.0,1490.53,1490.53
600828.0,40438.0,162.0,15.81,0.0,177.81,177.81
93385.0,40438.0,158.4,1530.18,0.0,1688.58,1688.58
93385.0,40438.0,158.4,1599.28,0.0,1757.68,1757.68
482666.0,40438.0,193.5,7.7,0.0,201.2,201.2
630207.0,40438.0,60.8,295.97,0.0,356.77,356.77
762478.0,40438.0,275.23,0.0,27.77,184.0,303.0
93351.0,40438.0,225.0,119.18,0.0,344.18,344.18
93351.0,40438.0,270.0,33.62,0.0,303.62,303.62
79129.0,40438.0,145.8,295.39,0.0,441.19,441.19
92197.0,40439.0,135.0,92.04,0.0,227.04,227.04
600828.0,40440.0,108.0,96.34,0.0,204.34,204.34
92767.0,40441.0,655.2,4542.2,65.8,5051.8,5263.2
552993.0,40441.0,38.0,72.23,0.0,110.23,110.23
482666.0,40441.0,1642.6,2869.62,0.0,4512.22,4512.22
70287.0,40441.0,552.5,448.55,0.0,1001.05,1001.05
92767.0,40442.0,83.2,289.55,0.0,372.75,372.75
92767.0,40442.0,416.0,37.88,0.0,453.88,453.88
93351.0,40442.0,63.0,0.0,0.0,63.0,63.0
6000.0,40443.0,64.8,10.86,0.0,75.66,75.66
601578.0,40443.0,64.8,47.38,0.0,112.18,112.18
93351.0,40443.0,243.0,0.0,0.0,243.0,243.0
92197.0,40443.0,72.0,270.65,0.0,342.65,342.65
70287.0,40443.0,0.0,0.0,0.0,122.96,0.0
600828.0,40417.0,0.0,0.0,0.0,5433.9,0.0
600828.0,40417.0,3477.6,7380.16,300.9,5724.76,11158.66
92767.0,40418.0,0.0,0.0,0.0,0.0,0.0
396485.0,40423.0,0.0,0.0,0.0,202.5,0.0
70287.0,40424.0,0.0,0.0,0.0,6614.1,0.0
19053.0,40427.0,601.4,1476.0,0.0,2077.4,2077.4
600828.0,40428.0,2872.8,177.34,0.0,3050.14,3050.14
600828.0,40428.0,0.0,0.0,0.0,-818.13,0.0
93351.0,40428.0,72.0,619.28,0.0,691.28,691.28
92197.0,40429.0,405.0,1148.11,0.0,1553.11,1553.11
600828.0,40430.0,75.6,0.0,0.0,75.6,75.6
396485.0,40430.0,765.0,193.3,0.0,958.3,958.3
92197.0,40431.0,0.0,0.0,0.0,-45.0,0.0
92197.0,40431.0,0.0,0.0,0.0,-15.11,0.0
92197.0,40431.0,0.0,0.0,0.0,-14.46,0.0
93385.0,40434.0,222.75,111.76,0.0,334.51,334.51
600828.0,40435.0,367.2,1025.86,0.0,1393.06,1393.06
93351.0,40435.0,135.0,518.75,0.0,653.75,653.75
691188.0,40444.0,152.0,45.82,0.0,197.82,197.82
92197.0,40444.0,54.0,0.0,0.0,54.0,54.0
93351.0,40444.0,90.0,406.35,0.0,496.35,496.35
630207.0,40444.0,98.8,166.31,0.0,265.11,265.11
92767.0,40445.0,135.2,0.0,0.0,135.2,135.2
92767.0,40445.0,62.4,295.97,0.0,358.37,358.37
92767.0,40445.0,187.21,260.13,0.0,447.34,447.34
600828.0,40445.0,129.6,304.54,0.0,434.14,434.14
